InspectionLot,NodeNo,ProductDescription,CharacteristicCode,CharacteristicDesc,CreatedBy,CreatedOn,Valuation,Inspector,StartDate,StartTime,EndDate,EndTime,Qualitative,Quantative,MinValue,MaxValue,Plant,Batch,NotificationID,DeviationValue,DefectCreatedDate,ItemText,ResolutionCreatedDate,TaskText,Above/Below_Target,TaskCharacteristic,Increase/Decrease,CorrectionValue,Characteristic,Duration_min,has_capa
40000005124,1,Lisinopril Tablets (10 MG),70,Dissolution Rate - 40 Mins,WN501823,2025-11-10,A,WN501823,2025-11-11,10:20:02,2025-11-11,11:17:02,,87.97,82.0,92.0,2030,7124,,0.9699999999999989,,,,,,,,,Dissolution Rate - 40 Mins,57.0,0
40000005124,1,Lisinopril Tablets (10 MG),80,Process Temp,WN501823,2025-11-10,A,WN501823,2025-11-11,10:20:02,2025-11-11,11:13:02,,24.32,22.0,27.0,2030,7124,,-0.17999999999999972,,,,,,,,,Process Temp,53.0,0
40000005125,1,Omeprazole Capsules (20 MG),10,Potency,KJ204571,2025-11-10,R,KJ204571,2025-11-10,08:30:20,2025-11-10,09:00:20,,92.7,95.0,105.0,2030,7125,300001061.0,92.7,2025-11-10,Potency outside specification limit,2025-11-11,Review raw material potency and reformulate,outside acceptable range,concentration,Review,,Potency,30.0,1
40000005125,1,Omeprazole Capsules (20 MG),20,PH Level,KJ204571,2025-11-10,R,KJ204571,2025-11-10,08:30:20,2025-11-10,09:02:20,,6.39,6.5,9.0,2030,7125,300001061.0,6.39,2025-11-10,pH deviation from acceptable range,2025-11-13,Re-check pH buffer and reprocess,deviation,pH,Review,,PH Level,32.0,1
40000005125,1,Omeprazole Capsules (20 MG),30,Appearance,KJ204571,2025-11-10,A,KJ204571,2025-11-10,08:30:20,2025-11-10,09:17:20,Complies,,,,2030,7125,,,,,,,,,,,Appearance,47.0,0
40000005125,1,Omeprazole Capsules (20 MG),40,Impurities,KJ204571,2025-11-10,A,KJ204571,2025-11-10,08:30:20,2025-11-10,08:57:20,,0.0,0.0,1.0,2030,7125,,-0.5,,,,,,,,,Impurities,27.0,0
40000005125,1,Omeprazole Capsules (20 MG),50,Dissolution Rate - 15 Mins,KJ204571,2025-11-10,R,KJ204571,2025-11-10,08:30:20,2025-11-10,09:23:20,,38.86,40.0,60.0,2030,7125,300001061.0,38.86,2025-11-10,Early dissolution rate non-conformance,2025-11-13,Adjust granulation process,non-conformance,,Adjust,,Dissolution Rate - 15 Mins,53.0,1
40000005125,1,Omeprazole Capsules (20 MG),60,Dissolution Rate - 30 Mins,KJ204571,2025-11-10,A,KJ204571,2025-11-10,08:30:20,2025-11-10,09:17:20,,84.06,70.0,85.0,2030,7125,300001061.0,38.86,2025-11-10,Early dissolution rate non-conformance,2025-11-13,Adjust granulation process,non-conformance,,Adjust,,Dissolution Rate - 30 Mins,47.0,1
40000005125,1,Omeprazole Capsules (20 MG),70,Dissolution Rate - 40 Mins,KJ204571,2025-11-10,A,KJ204571,2025-11-10,08:30:20,2025-11-10,09:02:20,,82.17,80.0,90.0,2030,7125,300001061.0,38.86,2025-11-10,Early dissolution rate non-conformance,2025-11-13,Adjust granulation process,non-conformance,,Adjust,,Dissolution Rate - 40 Mins,32.0,1
40000005125,1,Omeprazole Capsules (20 MG),80,Process Temp,KJ204571,2025-11-10,A,KJ204571,2025-11-10,08:30:20,2025-11-10,08:53:20,,21.45,20.0,25.0,2030,7125,,-1.0500000000000007,,,,,,,,,Process Temp,23.0,0
40000005126,1,Cetirizine Tablets (10 MG),10,Potency,FM402938,2025-11-11,A,FM402938,2025-11-12,03:21:23,2025-11-12,04:10:23,,99.23,95.0,105.0,2030,7126,,-0.769999999999996,,,,,,,,,Potency,49.0,0
40000005126,1,Cetirizine Tablets (10 MG),20,PH Level,FM402938,2025-11-11,R,FM402938,2025-11-12,03:21:23,2025-11-12,04:03:23,,3.86,4.0,6.5,2030,7126,300001062.0,3.86,2025-11-12,pH deviation from acceptable range,2025-11-16,Re-check pH buffer and reprocess,deviation,pH,Review,,PH Level,42.0,1
40000005126,1,Cetirizine Tablets (10 MG),30,Appearance,FM402938,2025-11-11,A,FM402938,2025-11-12,03:21:23,2025-11-12,03:55:23,Complies,,,,2030,7126,,,,,,,,,,,Appearance,34.0,0
40000005126,1,Cetirizine Tablets (10 MG),40,Impurities,FM402938,2025-11-11,A,FM402938,2025-11-12,03:21:23,2025-11-12,04:17:23,,0.0,0.0,1.0,2030,7126,,-0.5,,,,,,,,,Impurities,56.0,0
40000005126,1,Cetirizine Tablets (10 MG),50,Dissolution Rate - 15 Mins,FM402938,2025-11-11,A,FM402938,2025-11-12,03:21:23,2025-11-12,04:15:23,,49.79,40.0,60.0,2030,7126,,-0.21000000000000085,,,,,,,,,Dissolution Rate - 15 Mins,54.0,0
40000005126,1,Cetirizine Tablets (10 MG),60,Dissolution Rate - 30 Mins,FM402938,2025-11-11,A,FM402938,2025-11-12,03:21:23,2025-11-12,04:01:23,,79.83,70.0,85.0,2030,7126,,2.3299999999999983,,,,,,,,,Dissolution Rate - 30 Mins,40.0,0
40000005126,1,Cetirizine Tablets (10 MG),70,Dissolution Rate - 40 Mins,FM402938,2025-11-11,A,FM402938,2025-11-12,03:21:23,2025-11-12,04:20:23,,85.02,80.0,90.0,2030,7126,,0.01999999999999602,,,,,,,,,Dissolution Rate - 40 Mins,59.0,0
40000005126,1,Cetirizine Tablets (10 MG),80,Process Temp,FM402938,2025-11-11,A,FM402938,2025-11-12,03:21:23,2025-11-12,04:10:23,,24.97,23.0,25.0,2030,7126,,0.9699999999999989,,,,,,,,,Process Temp,49.0,0
40000005127,1,Lisinopril Tablets (10 MG),10,Potency,FM402938,2025-11-11,A,FM402938,2025-11-11,21:02:17,2025-11-11,21:23:17,,97.97,92.5,107.5,2030,7127,,-2.030000000000001,,,,,,,,,Potency,21.0,0
40000005127,1,Lisinopril Tablets (10 MG),20,PH Level,FM402938,2025-11-11,A,FM402938,2025-11-11,21:02:17,2025-11-11,21:55:17,,6.39,5.5,8.5,2030,7127,,-0.6100000000000003,,,,,,,,,PH Level,53.0,0
40000005127,1,Lisinopril Tablets (10 MG),30,Appearance,FM402938,2025-11-11,A,FM402938,2025-11-11,21:02:17,2025-11-11,21:30:17,Complies,,,,2030,7127,,,,,,,,,,,Appearance,28.0,0
40000005127,1,Lisinopril Tablets (10 MG),40,Impurities,FM402938,2025-11-11,A,FM402938,2025-11-11,21:02:17,2025-11-11,21:35:17,,0.55,0.0,1.5,2030,7127,,-0.19999999999999996,,,,,,,,,Impurities,33.0,0
40000005127,1,Lisinopril Tablets (10 MG),50,Dissolution Rate - 15 Mins,FM402938,2025-11-11,A,FM402938,2025-11-11,21:02:17,2025-11-11,21:39:17,,56.54,45.0,65.0,2030,7127,,1.5399999999999991,,,,,,,,,Dissolution Rate - 15 Mins,37.0,0
40000005127,1,Lisinopril Tablets (10 MG),60,Dissolution Rate - 30 Mins,FM402938,2025-11-11,A,FM402938,2025-11-11,21:02:17,2025-11-11,21:43:17,,73.04,72.0,88.0,2030,7127,,-6.959999999999994,,,,,,,,,Dissolution Rate - 30 Mins,41.0,0
40000005127,1,Lisinopril Tablets (10 MG),70,Dissolution Rate - 40 Mins,FM402938,2025-11-11,A,FM402938,2025-11-11,21:02:17,2025-11-11,21:28:17,,87.63,82.0,92.0,2030,7127,,0.6299999999999955,,,,,,,,,Dissolution Rate - 40 Mins,26.0,0
40000005127,1,Lisinopril Tablets (10 MG),80,Process Temp,FM402938,2025-11-11,A,FM402938,2025-11-11,21:02:17,2025-11-11,21:52:17,,24.58,22.0,27.0,2030,7127,,0.0799999999999983,,,,,,,,,Process Temp,50.0,0
40000005128,1,Lisinopril Tablets (10 MG),10,Potency,WN501823,2025-11-12,A,WN501823,2025-11-12,02:26:32,2025-11-12,03:11:32,,100.5,92.5,107.5,2030,7128,,0.5,,,,,,,,,Potency,45.0,0
40000005128,1,Lisinopril Tablets (10 MG),20,PH Level,WN501823,2025-11-12,R,WN501823,2025-11-12,02:26:32,2025-11-12,03:26:32,,5.26,5.5,8.5,2030,7128,300001063.0,5.26,2025-11-12,pH deviation from acceptable range,2025-11-13,Re-check pH buffer and reprocess,deviation,pH,Review,,PH Level,60.0,1
40000005128,1,Lisinopril Tablets (10 MG),30,Appearance,WN501823,2025-11-12,A,WN501823,2025-11-12,02:26:32,2025-11-12,02:52:32,Complies,,,,2030,7128,,,,,,,,,,,Appearance,26.0,0
40000005128,1,Lisinopril Tablets (10 MG),40,Impurities,WN501823,2025-11-12,A,WN501823,2025-11-12,02:26:32,2025-11-12,03:13:32,,0.68,0.0,1.5,2030,7128,,-0.06999999999999995,,,,,,,,,Impurities,47.0,0
40000005128,1,Lisinopril Tablets (10 MG),50,Dissolution Rate - 15 Mins,WN501823,2025-11-12,R,WN501823,2025-11-12,02:26:32,2025-11-12,02:50:32,,40.49,45.0,65.0,2030,7128,300001063.0,40.49,2025-11-12,Early dissolution rate non-conformance,2025-11-13,Adjust granulation process,non-conformance,,Adjust,,Dissolution Rate - 15 Mins,24.0,1
40000005128,1,Lisinopril Tablets (10 MG),60,Dissolution Rate - 30 Mins,WN501823,2025-11-12,A,WN501823,2025-11-12,02:26:32,2025-11-12,02:46:32,,80.61,72.0,88.0,2030,7128,300001063.0,40.49,2025-11-12,Early dissolution rate non-conformance,2025-11-13,Adjust granulation process,non-conformance,,Adjust,,Dissolution Rate - 30 Mins,20.0,1
40000005128,1,Lisinopril Tablets (10 MG),70,Dissolution Rate - 40 Mins,WN501823,2025-11-12,A,WN501823,2025-11-12,02:26:32,2025-11-12,02:55:32,,88.89,82.0,92.0,2030,7128,300001063.0,40.49,2025-11-12,Early dissolution rate non-conformance,2025-11-13,Adjust granulation process,non-conformance,,Adjust,,Dissolution Rate - 40 Mins,29.0,1
40000005128,1,Lisinopril Tablets (10 MG),80,Process Temp,WN501823,2025-11-12,A,WN501823,2025-11-12,02:26:32,2025-11-12,02:56:32,,24.01,22.0,27.0,2030,7128,,-0.48999999999999844,,,,,,,,,Process Temp,30.0,0
40000005129,1,Omeprazole Capsules (20 MG),10,Potency,WN501823,2025-11-13,A,WN501823,2025-11-14,15:17:17,2025-11-14,15:47:17,,98.72,95.0,105.0,2030,7129,,-1.2800000000000011,,,,,,,,,Potency,30.0,0
40000005129,1,Omeprazole Capsules (20 MG),20,PH Level,WN501823,2025-11-13,A,WN501823,2025-11-14,15:17:17,2025-11-14,15:55:17,,7.76,6.5,9.0,2030,7129,,0.009999999999999787,,,,,,,,,PH Level,38.0,0
40000005129,1,Omeprazole Capsules (20 MG),30,Appearance,WN501823,2025-11-13,A,WN501823,2025-11-14,15:17:17,2025-11-14,15:45:17,Complies,,,,2030,7129,,,,,,,,,,,Appearance,28.0,0
40000005129,1,Omeprazole Capsules (20 MG),40,Impurities,WN501823,2025-11-13,A,WN501823,2025-11-14,15:17:17,2025-11-14,16:13:17,,0.48,0.0,1.0,2030,7129,,-0.020000000000000018,,,,,,,,,Impurities,56.0,0
40000005129,1,Omeprazole Capsules (20 MG),50,Dissolution Rate - 15 Mins,WN501823,2025-11-13,A,WN501823,2025-11-14,15:17:17,2025-11-14,15:43:17,,51.42,40.0,60.0,2030,7129,,1.4200000000000017,,,,,,,,,Dissolution Rate - 15 Mins,26.0,0
40000005129,1,Omeprazole Capsules (20 MG),60,Dissolution Rate - 30 Mins,WN501823,2025-11-13,A,WN501823,2025-11-14,15:17:17,2025-11-14,16:15:17,,73.02,70.0,85.0,2030,7129,,-4.480000000000004,,,,,,,,,Dissolution Rate - 30 Mins,58.0,0
40000005129,1,Omeprazole Capsules (20 MG),70,Dissolution Rate - 40 Mins,WN501823,2025-11-13,A,WN501823,2025-11-14,15:17:17,2025-11-14,15:48:17,,88.39,80.0,90.0,2030,7129,,3.3900000000000006,,,,,,,,,Dissolution Rate - 40 Mins,31.0,0
40000005129,1,Omeprazole Capsules (20 MG),80,Process Temp,WN501823,2025-11-13,A,WN501823,2025-11-14,15:17:17,2025-11-14,15:56:17,,22.88,20.0,25.0,2030,7129,,0.379999999999999,,,,,,,,,Process Temp,39.0,0
40000005130,1,Amlodipine Tablets (5 MG),10,Potency,KJ204571,2025-11-13,A,KJ204571,2025-11-14,20:16:36,2025-11-14,20:53:36,,99.2,95.0,105.0,2030,7130,,-0.7999999999999972,,,,,,,,,Potency,37.0,0
40000005130,1,Amlodipine Tablets (5 MG),20,PH Level,KJ204571,2025-11-13,R,KJ204571,2025-11-14,20:16:36,2025-11-14,21:03:36,,3.65,4.5,7.5,2030,7130,300001064.0,3.65,2025-11-14,pH deviation from acceptable range,2025-11-16,Re-check pH buffer and reprocess,deviation,pH,Review,,PH Level,47.0,1
40000005130,1,Amlodipine Tablets (5 MG),30,Appearance,KJ204571,2025-11-13,A,KJ204571,2025-11-14,20:16:36,2025-11-14,21:11:36,Complies,,,,2030,7130,,,,,,,,,,,Appearance,55.0,0
40000005130,1,Amlodipine Tablets (5 MG),40,Impurities,KJ204571,2025-11-13,A,KJ204571,2025-11-14,20:16:36,2025-11-14,20:55:36,,0.0,0.0,1.0,2030,7130,,-0.5,,,,,,,,,Impurities,39.0,0
40000005130,1,Amlodipine Tablets (5 MG),50,Dissolution Rate - 15 Mins,KJ204571,2025-11-13,A,KJ204571,2025-11-14,20:16:36,2025-11-14,20:50:36,,51.68,40.0,60.0,2030,7130,,1.6799999999999997,,,,,,,,,Dissolution Rate - 15 Mins,34.0,0
40000005130,1,Amlodipine Tablets (5 MG),60,Dissolution Rate - 30 Mins,KJ204571,2025-11-13,A,KJ204571,2025-11-14,20:16:36,2025-11-14,20:51:36,,78.07,70.0,85.0,2030,7130,,0.5699999999999932,,,,,,,,,Dissolution Rate - 30 Mins,35.0,0
40000005130,1,Amlodipine Tablets (5 MG),70,Dissolution Rate - 40 Mins,KJ204571,2025-11-13,A,KJ204571,2025-11-14,20:16:36,2025-11-14,21:10:36,,80.81,80.0,90.0,2030,7130,,-4.189999999999998,,,,,,,,,Dissolution Rate - 40 Mins,54.0,0
40000005130,1,Amlodipine Tablets (5 MG),80,Process Temp,KJ204571,2025-11-13,A,KJ204571,2025-11-14,20:16:36,2025-11-14,20:38:36,,24.18,23.0,26.0,2030,7130,,-0.3200000000000003,,,,,,,,,Process Temp,22.0,0
40000005131,1,Omeprazole Capsules (20 MG),10,Potency,WN501823,2025-11-14,A,WN501823,2025-11-15,14:23:02,2025-11-15,15:07:02,,102.32,95.0,105.0,2030,7131,,2.319999999999993,,,,,,,,,Potency,44.0,0
40000005131,1,Omeprazole Capsules (20 MG),20,PH Level,WN501823,2025-11-14,A,WN501823,2025-11-15,14:23:02,2025-11-15,15:06:02,,7.57,6.5,9.0,2030,7131,,-0.17999999999999972,,,,,,,,,PH Level,43.0,0
40000005131,1,Omeprazole Capsules (20 MG),30,Appearance,WN501823,2025-11-14,A,WN501823,2025-11-15,14:23:02,2025-11-15,15:10:02,Complies,,,,2030,7131,,,,,,,,,,,Appearance,47.0,0
40000005131,1,Omeprazole Capsules (20 MG),40,Impurities,WN501823,2025-11-14,A,WN501823,2025-11-15,14:23:02,2025-11-15,15:14:02,,0.0,0.0,1.0,2030,7131,,-0.5,,,,,,,,,Impurities,51.0,0
40000005131,1,Omeprazole Capsules (20 MG),50,Dissolution Rate - 15 Mins,WN501823,2025-11-14,A,WN501823,2025-11-15,14:23:02,2025-11-15,14:45:02,,54.7,40.0,60.0,2030,7131,,4.700000000000003,,,,,,,,,Dissolution Rate - 15 Mins,22.0,0
40000005131,1,Omeprazole Capsules (20 MG),60,Dissolution Rate - 30 Mins,WN501823,2025-11-14,A,WN501823,2025-11-15,14:23:02,2025-11-15,14:46:02,,83.62,70.0,85.0,2030,7131,,6.1200000000000045,,,,,,,,,Dissolution Rate - 30 Mins,23.0,0
40000005131,1,Omeprazole Capsules (20 MG),70,Dissolution Rate - 40 Mins,WN501823,2025-11-14,A,WN501823,2025-11-15,14:23:02,2025-11-15,14:54:02,,83.23,80.0,90.0,2030,7131,,-1.769999999999996,,,,,,,,,Dissolution Rate - 40 Mins,31.0,0
40000005131,1,Omeprazole Capsules (20 MG),80,Process Temp,WN501823,2025-11-14,A,WN501823,2025-11-15,14:23:02,2025-11-15,14:59:02,,23.29,20.0,25.0,2030,7131,,0.7899999999999991,,,,,,,,,Process Temp,36.0,0
40000005132,1,Amlodipine Tablets (5 MG),10,Potency,KJ204571,2025-11-14,A,KJ204571,2025-11-15,19:53:02,2025-11-15,20:14:02,,98.34,95.0,105.0,2030,7132,,-1.6599999999999966,,,,,,,,,Potency,21.0,0
40000005132,1,Amlodipine Tablets (5 MG),20,PH Level,KJ204571,2025-11-14,A,KJ204571,2025-11-15,19:53:02,2025-11-15,20:32:02,,5.41,4.5,7.5,2030,7132,,-0.5899999999999999,,,,,,,,,PH Level,39.0,0
40000005132,1,Amlodipine Tablets (5 MG),30,Appearance,KJ204571,2025-11-14,A,KJ204571,2025-11-15,19:53:02,2025-11-15,20:16:02,Complies,,,,2030,7132,,,,,,,,,,,Appearance,23.0,0
40000005132,1,Amlodipine Tablets (5 MG),40,Impurities,KJ204571,2025-11-14,A,KJ204571,2025-11-15,19:53:02,2025-11-15,20:41:02,,0.43,0.0,1.0,2030,7132,,-0.07,,,,,,,,,Impurities,48.0,0
40000005132,1,Amlodipine Tablets (5 MG),50,Dissolution Rate - 15 Mins,KJ204571,2025-11-14,A,KJ204571,2025-11-15,19:53:02,2025-11-15,20:25:02,,46.11,40.0,60.0,2030,7132,,-3.8900000000000006,,,,,,,,,Dissolution Rate - 15 Mins,32.0,0
40000005132,1,Amlodipine Tablets (5 MG),60,Dissolution Rate - 30 Mins,KJ204571,2025-11-14,A,KJ204571,2025-11-15,19:53:02,2025-11-15,20:46:02,,77.54,70.0,85.0,2030,7132,,0.04000000000000625,,,,,,,,,Dissolution Rate - 30 Mins,53.0,0
40000005132,1,Amlodipine Tablets (5 MG),70,Dissolution Rate - 40 Mins,KJ204571,2025-11-14,A,KJ204571,2025-11-15,19:53:02,2025-11-15,20:50:02,,87.66,80.0,90.0,2030,7132,,2.6599999999999966,,,,,,,,,Dissolution Rate - 40 Mins,57.0,0
40000005132,1,Amlodipine Tablets (5 MG),80,Process Temp,KJ204571,2025-11-14,R,KJ204571,2025-11-15,19:53:02,2025-11-15,20:14:02,,22.87,23.0,26.0,2030,7132,300001065.0,22.87,2025-11-15,Temperature deviation detected,2025-11-16,Maintenance of temperature control unit,deviation,temperature,,,Process Temp,21.0,1
40000005133,1,Lisinopril Tablets (10 MG),10,Potency,FM402938,2025-11-15,A,FM402938,2025-11-16,20:15:17,2025-11-16,20:42:17,,97.66,92.5,107.5,2030,7133,,-2.3400000000000034,,,,,,,,,Potency,27.0,0
40000005133,1,Lisinopril Tablets (10 MG),20,PH Level,FM402938,2025-11-15,A,FM402938,2025-11-16,20:15:17,2025-11-16,21:02:17,,5.84,5.5,8.5,2030,7133,,-1.1600000000000001,,,,,,,,,PH Level,47.0,0
40000005133,1,Lisinopril Tablets (10 MG),30,Appearance,FM402938,2025-11-15,A,FM402938,2025-11-16,20:15:17,2025-11-16,20:57:17,Complies,,,,2030,7133,,,,,,,,,,,Appearance,42.0,0
40000005133,1,Lisinopril Tablets (10 MG),40,Impurities,FM402938,2025-11-15,A,FM402938,2025-11-16,20:15:17,2025-11-16,20:48:17,,1.44,0.0,1.5,2030,7133,,0.69,,,,,,,,,Impurities,33.0,0
40000005133,1,Lisinopril Tablets (10 MG),50,Dissolution Rate - 15 Mins,FM402938,2025-11-15,A,FM402938,2025-11-16,20:15:17,2025-11-16,20:53:17,,54.27,45.0,65.0,2030,7133,,-0.7299999999999969,,,,,,,,,Dissolution Rate - 15 Mins,38.0,0
40000005133,1,Lisinopril Tablets (10 MG),60,Dissolution Rate - 30 Mins,FM402938,2025-11-15,A,FM402938,2025-11-16,20:15:17,2025-11-16,21:04:17,,80.9,72.0,88.0,2030,7133,,0.9000000000000057,,,,,,,,,Dissolution Rate - 30 Mins,49.0,0
40000005133,1,Lisinopril Tablets (10 MG),70,Dissolution Rate - 40 Mins,FM402938,2025-11-15,A,FM402938,2025-11-16,20:15:17,2025-11-16,20:49:17,,85.7,82.0,92.0,2030,7133,,-1.2999999999999972,,,,,,,,,Dissolution Rate - 40 Mins,34.0,0
40000005133,1,Lisinopril Tablets (10 MG),80,Process Temp,FM402938,2025-11-15,A,FM402938,2025-11-16,20:15:17,2025-11-16,20:58:17,,23.53,22.0,27.0,2030,7133,,-0.9699999999999989,,,,,,,,,Process Temp,43.0,0
40000005134,1,Amlodipine Tablets (5 MG),10,Potency,EL308219,2025-11-15,A,EL308219,2025-11-15,10:10:40,2025-11-15,10:53:40,,100.52,95.0,105.0,2030,7134,,0.519999999999996,,,,,,,,,Potency,43.0,0
40000005134,1,Amlodipine Tablets (5 MG),20,PH Level,EL308219,2025-11-15,A,EL308219,2025-11-15,10:10:40,2025-11-15,10:59:40,,5.88,4.5,7.5,2030,7134,,-0.1200000000000001,,,,,,,,,PH Level,49.0,0
40000005134,1,Amlodipine Tablets (5 MG),30,Appearance,EL308219,2025-11-15,A,EL308219,2025-11-15,10:10:40,2025-11-15,10:50:40,Complies,,,,2030,7134,,,,,,,,,,,Appearance,40.0,0
40000005134,1,Amlodipine Tablets (5 MG),40,Impurities,EL308219,2025-11-15,A,EL308219,2025-11-15,10:10:40,2025-11-15,10:50:40,,0.26,0.0,1.0,2030,7134,,-0.24,,,,,,,,,Impurities,40.0,0
40000005134,1,Amlodipine Tablets (5 MG),50,Dissolution Rate - 15 Mins,EL308219,2025-11-15,A,EL308219,2025-11-15,10:10:40,2025-11-15,11:05:40,,57.09,40.0,60.0,2030,7134,,7.090000000000003,,,,,,,,,Dissolution Rate - 15 Mins,55.0,0
40000005134,1,Amlodipine Tablets (5 MG),60,Dissolution Rate - 30 Mins,EL308219,2025-11-15,A,EL308219,2025-11-15,10:10:40,2025-11-15,11:02:40,,77.72,70.0,85.0,2030,7134,,0.21999999999999886,,,,,,,,,Dissolution Rate - 30 Mins,52.0,0
40000005134,1,Amlodipine Tablets (5 MG),70,Dissolution Rate - 40 Mins,EL308219,2025-11-15,A,EL308219,2025-11-15,10:10:40,2025-11-15,11:04:40,,89.67,80.0,90.0,2030,7134,,4.670000000000002,,,,,,,,,Dissolution Rate - 40 Mins,54.0,0
40000005134,1,Amlodipine Tablets (5 MG),80,Process Temp,EL308219,2025-11-15,A,EL308219,2025-11-15,10:10:40,2025-11-15,11:05:40,,23.79,23.0,26.0,2030,7134,,-0.7100000000000009,,,,,,,,,Process Temp,55.0,0
40000005135,1,Omeprazole Capsules (20 MG),10,Potency,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:08:32,2025-11-17,15:02:32,,97.32,95.0,105.0,2030,7135,,-2.680000000000007,,,,,,,,,Potency,54.0,0
40000005135,1,Omeprazole Capsules (20 MG),20,PH Level,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:08:32,2025-11-17,14:47:32,,6.59,6.5,9.0,2030,7135,,-1.1600000000000001,,,,,,,,,PH Level,39.0,0
40000005135,1,Omeprazole Capsules (20 MG),30,Appearance,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:08:32,2025-11-17,14:29:32,Complies,,,,2030,7135,,,,,,,,,,,Appearance,21.0,0
40000005135,1,Omeprazole Capsules (20 MG),40,Impurities,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:08:32,2025-11-17,14:35:32,,0.03,0.0,1.0,2030,7135,,-0.47,,,,,,,,,Impurities,27.0,0
40000005135,1,Omeprazole Capsules (20 MG),50,Dissolution Rate - 15 Mins,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:08:32,2025-11-17,14:37:32,,57.19,40.0,60.0,2030,7135,,7.189999999999998,,,,,,,,,Dissolution Rate - 15 Mins,29.0,0
40000005135,1,Omeprazole Capsules (20 MG),60,Dissolution Rate - 30 Mins,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:08:32,2025-11-17,14:34:32,,77.64,70.0,85.0,2030,7135,,0.14000000000000057,,,,,,,,,Dissolution Rate - 30 Mins,26.0,0
40000005135,1,Omeprazole Capsules (20 MG),70,Dissolution Rate - 40 Mins,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:08:32,2025-11-17,14:55:32,,80.16,80.0,90.0,2030,7135,,-4.840000000000003,,,,,,,,,Dissolution Rate - 40 Mins,47.0,0
40000005135,1,Omeprazole Capsules (20 MG),80,Process Temp,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:08:32,2025-11-17,14:49:32,,21.46,20.0,25.0,2030,7135,,-1.0399999999999991,,,,,,,,,Process Temp,41.0,0
40000005136,1,Amlodipine Tablets (5 MG),10,Potency,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:53:33,2025-11-17,15:27:33,,99.34,95.0,105.0,2030,7136,,-0.6599999999999966,,,,,,,,,Potency,34.0,0
40000005136,1,Amlodipine Tablets (5 MG),20,PH Level,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:53:33,2025-11-17,15:28:33,,6.38,4.5,7.5,2030,7136,,0.3799999999999999,,,,,,,,,PH Level,35.0,0
40000005136,1,Amlodipine Tablets (5 MG),30,Appearance,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:53:33,2025-11-17,15:34:33,Complies,,,,2030,7136,,,,,,,,,,,Appearance,41.0,0
40000005136,1,Amlodipine Tablets (5 MG),40,Impurities,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:53:33,2025-11-17,15:42:33,,0.33,0.0,1.0,2030,7136,,-0.16999999999999998,,,,,,,,,Impurities,49.0,0
40000005136,1,Amlodipine Tablets (5 MG),50,Dissolution Rate - 15 Mins,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:53:33,2025-11-17,15:50:33,,50.9,40.0,60.0,2030,7136,,0.8999999999999986,,,,,,,,,Dissolution Rate - 15 Mins,57.0,0
40000005136,1,Amlodipine Tablets (5 MG),60,Dissolution Rate - 30 Mins,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:53:33,2025-11-17,15:18:33,,76.71,70.0,85.0,2030,7136,,-0.7900000000000063,,,,,,,,,Dissolution Rate - 30 Mins,25.0,0
40000005136,1,Amlodipine Tablets (5 MG),70,Dissolution Rate - 40 Mins,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:53:33,2025-11-17,15:19:33,,80.86,80.0,90.0,2030,7136,,-4.140000000000001,,,,,,,,,Dissolution Rate - 40 Mins,26.0,0
40000005136,1,Amlodipine Tablets (5 MG),80,Process Temp,CQ309571,2025-11-16,A,CQ309571,2025-11-17,14:53:33,2025-11-17,15:28:33,,24.07,23.0,26.0,2030,7136,,-0.4299999999999997,,,,,,,,,Process Temp,35.0,0
40000005137,1,Amlodipine Tablets (5 MG),10,Potency,FM402938,2025-11-17,A,FM402938,2025-11-17,09:11:13,2025-11-17,09:38:13,,99.02,95.0,105.0,2030,7137,,-0.980000000000004,,,,,,,,,Potency,27.0,0
40000005137,1,Amlodipine Tablets (5 MG),20,PH Level,FM402938,2025-11-17,A,FM402938,2025-11-17,09:11:13,2025-11-17,10:07:13,,5.72,4.5,7.5,2030,7137,,-0.28000000000000025,,,,,,,,,PH Level,56.0,0
40000005137,1,Amlodipine Tablets (5 MG),30,Appearance,FM402938,2025-11-17,A,FM402938,2025-11-17,09:11:13,2025-11-17,09:35:13,Complies,,,,2030,7137,,,,,,,,,,,Appearance,24.0,0
40000005137,1,Amlodipine Tablets (5 MG),40,Impurities,FM402938,2025-11-17,A,FM402938,2025-11-17,09:11:13,2025-11-17,09:56:13,,0.17,0.0,1.0,2030,7137,,-0.32999999999999996,,,,,,,,,Impurities,45.0,0
